ID,MSN,StateCode,Year,Amount,State,Emissions,NumInvest,AmountInvested
3448,CLPRB,IL,2017,1079624,Illinois,205.9749865,32,1262924
3453,ENPRP,IL,2017,126237.216,Illinois,205.9749865,32,1262924
3454,GETCB,IL,2017,2042,Illinois,205.9749865,32,1262924
3455,HYTCB,IL,2017,1153,Illinois,205.9749865,32,1262924
3456,NCPRB,IL,2017,118502,Illinois,205.9749865,32,1262924
3457,NGMPB,IL,2017,2260,Illinois,205.9749865,32,1262924
3460,NUETB,IL,2017,1016522,Illinois,205.9749865,32,1262924
3461,PAPRB,IL,2017,47581,Illinois,205.9749865,32,1262924
3463,REPRB,IL,2017,378606,Illinois,205.9749865,32,1262924
3464,SOTCB,IL,2017,2285,Illinois,205.9749865,32,1262924
3465,TEPRB,IL,2017,2524593,Illinois,205.9749865,32,1262924
3466,TETCB,IL,2017,3890442,Illinois,205.9749865,32,1262924
3467,WDEXB,IL,2017,0,Illinois,205.9749865,32,1262924
3468,WDPRB,IL,2017,7430,Illinois,205.9749865,32,1262924
3469,WDTCB,IL,2017,7430,Illinois,205.9749865,32,1262924
3470,WSTCB,IL,2017,9450,Illinois,205.9749865,32,1262924
3471,WWPRB,IL,2017,16880,Illinois,205.9749865,32,1262924
3472,WYTCB,IL,2017,113023,Illinois,205.9749865,32,1262924
3474,BDPRP,IN,2017,12776.4,Indiana,175.8904931,46,4052088
3477,CLPRB,IN,2017,713397,Indiana,175.8904931,46,4052088
3482,ENPRP,IN,2017,87687.432,Indiana,175.8904931,46,4052088
3483,GETCB,IN,2017,4647,Indiana,175.8904931,46,4052088
3484,HYTCB,IN,2017,2820,Indiana,175.8904931,46,4052088
3485,NCPRB,IN,2017,57387,Indiana,175.8904931,46,4052088
3486,NGMPB,IN,2017,6168,Indiana,175.8904931,46,4052088
3489,NUETB,IN,2017,0,Indiana,175.8904931,46,4052088
3490,PAPRB,IN,2017,10181,Indiana,175.8904931,46,4052088
3492,REPRB,IN,2017,260439,Indiana,175.8904931,46,4052088
3493,SOTCB,IN,2017,3032,Indiana,175.8904931,46,4052088
3494,TEPRB,IN,2017,990185,Indiana,175.8904931,46,4052088
3495,TETCB,IN,2017,2674436,Indiana,175.8904931,46,4052088
3496,WDEXB,IN,2017,0,Indiana,175.8904931,46,4052088
3497,WDPRB,IN,2017,17548,Indiana,175.8904931,46,4052088
3498,WDTCB,IN,2017,17548,Indiana,175.8904931,46,4052088
3499,WSTCB,IN,2017,16148,Indiana,175.8904931,46,4052088
3500,WWPRB,IN,2017,33696,Indiana,175.8904931,46,4052088
3501,WYTCB,IN,2017,46889,Indiana,175.8904931,46,4052088
3503,BDPRP,KS,2017,147.42,Kansas,59.03202784,110,1454281
3506,CLPRB,KS,2017,0,Kansas,59.03202784,110,1454281
3511,ENPRP,KS,2017,38814.72,Kansas,59.03202784,110,1454281
3512,GETCB,KS,2017,974,Kansas,59.03202784,110,1454281
3513,HYTCB,KS,2017,269,Kansas,59.03202784,110,1454281
3514,NCPRB,KS,2017,172818,Kansas,59.03202784,110,1454281
3515,NGMPB,KS,2017,257200,Kansas,59.03202784,110,1454281
3518,NUETB,KS,2017,111367,Kansas,59.03202784,110,1454281
3519,PAPRB,KS,2017,205026,Kansas,59.03202784,110,1454281
3521,REPRB,KS,2017,248533,Kansas,59.03202784,110,1454281
3522,SOTCB,KS,2017,231,Kansas,59.03202784,110,1454281
3523,TEPRB,KS,2017,822127,Kansas,59.03202784,110,1454281
3524,TETCB,KS,2017,1075697,Kansas,59.03202784,110,1454281
3525,WDEXB,KS,2017,0,Kansas,59.03202784,110,1454281
3526,WDPRB,KS,2017,3566,Kansas,59.03202784,110,1454281
3527,WDTCB,KS,2017,3566,Kansas,59.03202784,110,1454281
3528,WSTCB,KS,2017,2664,Kansas,59.03202784,110,1454281
3529,WWPRB,KS,2017,6230,Kansas,59.03202784,110,1454281
3530,WYTCB,KS,2017,171344,Kansas,59.03202784,110,1454281
3532,BDPRP,KY,2017,6016.92,Kentucky,116.7819997,99,1948714
3535,CLPRB,KY,2017,1015108,Kentucky,116.7819997,99,1948714
3540,ENPRP,KY,2017,2275.896,Kentucky,116.7819997,99,1948714
3541,GETCB,KY,2017,2712,Kentucky,116.7819997,99,1948714
3542,HYTCB,KY,2017,41514,Kentucky,116.7819997,99,1948714
3543,NCPRB,KY,2017,44707,Kentucky,116.7819997,99,1948714
3544,NGMPB,KY,2017,101295,Kentucky,116.7819997,99,1948714
3547,NUETB,KY,2017,0,Kentucky,116.7819997,99,1948714
3548,PAPRB,KY,2017,14176,Kentucky,116.7819997,99,1948714
3550,REPRB,KY,2017,89649,Kentucky,116.7819997,99,1948714
3551,SOTCB,KY,2017,481,Kentucky,116.7819997,99,1948714
3552,TEPRB,KY,2017,1220228,Kentucky,116.7819997,99,1948714
3553,TETCB,KY,2017,1662333,Kentucky,116.7819997,99,1948714
3554,WDEXB,KY,2017,0,Kentucky,116.7819997,99,1948714
3555,WDPRB,KY,2017,33288,Kentucky,116.7819997,99,1948714
3556,WDTCB,KY,2017,33288,Kentucky,116.7819997,99,1948714
3557,WSTCB,KY,2017,1600,Kentucky,116.7819997,99,1948714
3558,WWPRB,KY,2017,34889,Kentucky,116.7819997,99,1948714
3559,WYTCB,KY,2017,0,Kentucky,116.7819997,99,1948714
3561,BDPRP,LA,2017,0,Louisiana,193.3738211,71,1216601
3564,CLPRB,LA,2017,27892,Louisiana,193.3738211,71,1216601
3569,ENPRP,LA,2017,0,Louisiana,193.3738211,71,1216601
3570,GETCB,LA,2017,1842,Louisiana,193.3738211,71,1216601
3571,HYTCB,LA,2017,8349,Louisiana,193.3738211,71,1216601
3572,NCPRB,LA,2017,12149,Louisiana,193.3738211,71,1216601
3573,NGMPB,LA,2017,2238355,Louisiana,193.3738211,71,1216601
3576,NUETB,LA,2017,161171,Louisiana,193.3738211,71,1216601
3577,PAPRB,LA,2017,295015,Louisiana,193.3738211,71,1216601
3579,REPRB,LA,2017,142086,Louisiana,193.3738211,71,1216601
3580,SOTCB,LA,2017,1958,Louisiana,193.3738211,71,1216601
3581,TEPRB,LA,2017,2864519,Louisiana,193.3738211,71,1216601
3582,TETCB,LA,2017,4208312,Louisiana,193.3738211,71,1216601
3583,WDEXB,LA,2017,5951,Louisiana,193.3738211,71,1216601
3584,WDPRB,LA,2017,116924,Louisiana,193.3738211,71,1216601
3585,WDTCB,LA,2017,110973,Louisiana,193.3738211,71,1216601
3586,WSTCB,LA,2017,13013,Louisiana,193.3738211,71,1216601
3587,WWPRB,LA,2017,129937,Louisiana,193.3738211,71,1216601
3588,WYTCB,LA,2017,0,Louisiana,193.3738211,71,1216601
3590,BDPRP,MA,2017,109.2,Massachusetts,64.71316897,44,5852232
3593,CLPRB,MA,2017,0,Massachusetts,64.71316897,44,5852232
3598,ENPRP,MA,2017,0,Massachusetts,64.71316897,44,5852232
3599,GETCB,MA,2017,859,Massachusetts,64.71316897,44,5852232
3600,HYTCB,MA,2017,9558,Massachusetts,64.71316897,44,5852232
3601,NCPRB,MA,2017,34093,Massachusetts,64.71316897,44,5852232
3602,NGMPB,MA,2017,0,Massachusetts,64.71316897,44,5852232
3605,NUETB,MA,2017,52788,Massachusetts,64.71316897,44,5852232
3606,PAPRB,MA,2017,0,Massachusetts,64.71316897,44,5852232
3608,REPRB,MA,2017,68467,Massachusetts,64.71316897,44,5852232
3609,SOTCB,MA,2017,21532,Massachusetts,64.71316897,44,5852232
3610,TEPRB,MA,2017,121256,Massachusetts,64.71316897,44,5852232
3611,TETCB,MA,2017,1431083,Massachusetts,64.71316897,44,5852232
3612,WDEXB,MA,2017,0,Massachusetts,64.71316897,44,5852232
3613,WDPRB,MA,2017,14920,Massachusetts,64.71316897,44,5852232
3614,WDTCB,MA,2017,14920,Massachusetts,64.71316897,44,5852232
3615,WSTCB,MA,2017,19345,Massachusetts,64.71316897,44,5852232
3616,WWPRB,MA,2017,34264,Massachusetts,64.71316897,44,5852232
3617,WYTCB,MA,2017,2143,Massachusetts,64.71316897,44,5852232
3619,BDPRP,MD,2017,0,Maryland,55.040273,48,6343700
3622,CLPRB,MD,2017,42804,Maryland,55.040273,48,6343700
3627,ENPRP,MD,2017,0,Maryland,55.040273,48,6343700
3628,GETCB,MD,2017,570,Maryland,55.040273,48,6343700
3629,HYTCB,MD,2017,18108,Maryland,55.040273,48,6343700
3630,NCPRB,MD,2017,33197,Maryland,55.040273,48,6343700
3631,NGMPB,MD,2017,34,Maryland,55.040273,48,6343700
3634,NUETB,MD,2017,158004,Maryland,55.040273,48,6343700
3635,PAPRB,MD,2017,0,Maryland,55.040273,48,6343700
3637,REPRB,MD,2017,55339,Maryland,55.040273,48,6343700
3638,SOTCB,MD,2017,9348,Maryland,55.040273,48,6343700
3639,TEPRB,MD,2017,256180,Maryland,55.040273,48,6343700
3640,TETCB,MD,2017,1346703,Maryland,55.040273,48,6343700
3641,WDEXB,MD,2017,0,Maryland,55.040273,48,6343700
3642,WDPRB,MD,2017,12954,Maryland,55.040273,48,6343700
3643,WDTCB,MD,2017,12954,Maryland,55.040273,48,6343700
3644,WSTCB,MD,2017,9188,Maryland,55.040273,48,6343700
3645,WWPRB,MD,2017,22142,Maryland,55.040273,48,6343700
3646,WYTCB,MD,2017,5172,Maryland,55.040273,48,6343700
3648,BDPRP,ME,2017,54.6,Maine,15.37643854,42,2223059
3651,CLPRB,ME,2017,0,Maine,15.37643854,42,2223059
3656,ENPRP,ME,2017,0,Maine,15.37643854,42,2223059
3657,GETCB,ME,2017,72,Maine,15.37643854,42,2223059
3658,HYTCB,ME,2017,31221,Maine,15.37643854,42,2223059
3659,NCPRB,ME,2017,53363,Maine,15.37643854,42,2223059
3660,NGMPB,ME,2017,0,Maine,15.37643854,42,2223059
3663,NUETB,ME,2017,0,Maine,15.37643854,42,2223059
3664,PAPRB,ME,2017,0,Maine,15.37643854,42,2223059
3666,REPRB,ME,2017,148038,Maine,15.37643854,42,2223059
3667,SOTCB,ME,2017,577,Maine,15.37643854,42,2223059
3668,TEPRB,ME,2017,148038,Maine,15.37643854,42,2223059
3669,TETCB,ME,2017,384730,Maine,15.37643854,42,2223059
3670,WDEXB,ME,2017,0,Maine,15.37643854,42,2223059
3671,WDPRB,ME,2017,91105,Maine,15.37643854,42,2223059
3672,WDTCB,ME,2017,91105,Maine,15.37643854,42,2223059
3673,WSTCB,ME,2017,3515,Maine,15.37643854,42,2223059
3674,WWPRB,ME,2017,94619,Maine,15.37643854,42,2223059
3675,WYTCB,ME,2017,21493,Maine,15.37643854,42,2223059
3677,BDPRP,MI,2017,1277.64,Michigan,155.6806782,37,1287282
3680,CLPRB,MI,2017,0,Michigan,155.6806782,37,1287282
3685,ENPRP,MI,2017,26040.336,Michigan,155.6806782,37,1287282
3686,GETCB,MI,2017,5193,Michigan,155.6806782,37,1287282
3687,HYTCB,MI,2017,15468,Michigan,155.6806782,37,1287282
3688,NCPRB,MI,2017,70181,Michigan,155.6806782,37,1287282
3689,NGMPB,MI,2017,102619,Michigan,155.6806782,37,1287282
3692,NUETB,MI,2017,338675,Michigan,155.6806782,37,1287282
3693,PAPRB,MI,2017,31597,Michigan,155.6806782,37,1287282
3695,REPRB,MI,2017,225919,Michigan,155.6806782,37,1287282
3696,SOTCB,MI,2017,1692,Michigan,155.6806782,37,1287282
3697,TEPRB,MI,2017,698809,Michigan,155.6806782,37,1287282
3698,TETCB,MI,2017,2798055,Michigan,155.6806782,37,1287282
3699,WDEXB,MI,2017,0,Michigan,155.6806782,37,1287282
3700,WDPRB,MI,2017,85599,Michigan,155.6806782,37,1287282
3701,WDTCB,MI,2017,85599,Michigan,155.6806782,37,1287282
3702,WSTCB,MI,2017,22352,Michigan,155.6806782,37,1287282
3703,WWPRB,MI,2017,107951,Michigan,155.6806782,37,1287282
3704,WYTCB,MI,2017,47827,Michigan,155.6806782,37,1287282
3706,BDPRP,MN,2017,9030.84,Minnesota,91.27720044,74,2726558
3709,CLPRB,MN,2017,0,Minnesota,91.27720044,74,2726558
3714,ENPRP,MN,2017,91000.728,Minnesota,91.27720044,74,2726558
3715,GETCB,MN,2017,1075,Minnesota,91.27720044,74,2726558
3716,HYTCB,MN,2017,11587,Minnesota,91.27720044,74,2726558
3717,NCPRB,MN,2017,121517,Minnesota,91.27720044,74,2726558
3718,NGMPB,MN,2017,0,Minnesota,91.27720044,74,2726558
3721,NUETB,MN,2017,145426,Minnesota,91.27720044,74,2726558
3722,PAPRB,MN,2017,0,Minnesota,91.27720044,74,2726558
3724,REPRB,MN,2017,363504,Minnesota,91.27720044,74,2726558
3725,SOTCB,MN,2017,6247,Minnesota,91.27720044,74,2726558
3726,TEPRB,MN,2017,508930,Minnesota,91.27720044,74,2726558
3727,TETCB,MN,2017,1862210,Minnesota,91.27720044,74,2726558
3728,WDEXB,MN,2017,0,Minnesota,91.27720044,74,2726558
3729,WDPRB,MN,2017,56284,Minnesota,91.27720044,74,2726558
3730,WDTCB,MN,2017,56284,Minnesota,91.27720044,74,2726558
3731,WSTCB,MN,2017,14153,Minnesota,91.27720044,74,2726558
3732,WWPRB,MN,2017,70437,Minnesota,91.27720044,74,2726558
3733,WYTCB,MN,2017,102608,Minnesota,91.27720044,74,2726558
3735,BDPRP,MO,2017,22200.36,Missouri,124.5052275,316,4957942
3738,CLPRB,MO,2017,5321,Missouri,124.5052275,316,4957942
3743,ENPRP,MO,2017,21794.976,Missouri,124.5052275,316,4957942
3744,GETCB,MO,2017,352,Missouri,124.5052275,316,4957942
3745,HYTCB,MO,2017,10886,Missouri,124.5052275,316,4957942
3746,NCPRB,MO,2017,32395,Missouri,124.5052275,316,4957942
3747,NGMPB,MO,2017,1,Missouri,124.5052275,316,4957942
3750,NUETB,MO,2017,86853,Missouri,124.5052275,316,4957942
3751,PAPRB,MO,2017,664,Missouri,124.5052275,316,4957942
3753,REPRB,MO,2017,116838,Missouri,124.5052275,316,4957942
3754,SOTCB,MO,2017,2433,Missouri,124.5052275,316,4957942
3755,TEPRB,MO,2017,209676,Missouri,124.5052275,316,4957942
3756,TETCB,MO,2017,1742207,Missouri,124.5052275,316,4957942
3757,WDEXB,MO,2017,0,Missouri,124.5052275,316,4957942
3758,WDPRB,MO,2017,19183,Missouri,124.5052275,316,4957942
3759,WDTCB,MO,2017,19183,Missouri,124.5052275,316,4957942
3760,WSTCB,MO,2017,4235,Missouri,124.5052275,316,4957942
3761,WWPRB,MO,2017,23417,Missouri,124.5052275,316,4957942
3762,WYTCB,MO,2017,18724,Missouri,124.5052275,316,4957942
3764,BDPRP,MS,2017,6764.94,Mississippi,60.46289527,379,2686540
3767,CLPRB,MS,2017,32019,Mississippi,60.46289527,379,2686540
3772,ENPRP,MS,2017,3827.208,Mississippi,60.46289527,379,2686540
3773,GETCB,MS,2017,958,Mississippi,60.46289527,379,2686540
3774,HYTCB,MS,2017,0,Mississippi,60.46289527,379,2686540
3775,NCPRB,MS,2017,1861,Mississippi,60.46289527,379,2686540
3776,NGMPB,MS,2017,39719,Mississippi,60.46289527,379,2686540
3779,NUETB,MS,2017,77027,Mississippi,60.46289527,379,2686540
3780,PAPRB,MS,2017,101772,Mississippi,60.46289527,379,2686540
3782,REPRB,MS,2017,71032,Mississippi,60.46289527,379,2686540
3783,SOTCB,MS,2017,903,Mississippi,60.46289527,379,2686540
3784,TEPRB,MS,2017,321569,Mississippi,60.46289527,379,2686540
3785,TETCB,MS,2017,1068298,Mississippi,60.46289527,379,2686540
3786,WDEXB,MS,2017,7511,Mississippi,60.46289527,379,2686540
3787,WDPRB,MS,2017,53355,Mississippi,60.46289527,379,2686540
3788,WDTCB,MS,2017,45845,Mississippi,60.46289527,379,2686540
3789,WSTCB,MS,2017,2243,Mississippi,60.46289527,379,2686540
3790,WWPRB,MS,2017,55599,Mississippi,60.46289527,379,2686540
3791,WYTCB,MS,2017,0,Mississippi,60.46289527,379,2686540
3793,BDPRP,MT,2017,0,Montana,31.25081171,93,1091494
3796,CLPRB,MT,2017,624772,Montana,31.25081171,93,1091494
3801,ENPRP,MT,2017,0,Montana,31.25081171,93,1091494
3802,GETCB,MT,2017,337,Montana,31.25081171,93,1091494
3803,HYTCB,MT,2017,100850,Montana,31.25081171,93,1091494
3804,NCPRB,MT,2017,121314,Montana,31.25081171,93,1091494
3805,NGMPB,MT,2017,50821,Montana,31.25081171,93,1091494
3808,NUETB,MT,2017,0,Montana,31.25081171,93,1091494
3809,PAPRB,MT,2017,118586,Montana,31.25081171,93,1091494
3811,REPRB,MT,2017,136249,Montana,31.25081171,93,1091494
3812,SOTCB,MT,2017,275,Montana,31.25081171,93,1091494
3813,TEPRB,MT,2017,930429,Montana,31.25081171,93,1091494
3814,TETCB,MT,2017,422863,Montana,31.25081171,93,1091494
3815,WDEXB,MT,2017,0,Montana,31.25081171,93,1091494
3816,WDPRB,MT,2017,14543,Montana,31.25081171,93,1091494
3817,WDTCB,MT,2017,14543,Montana,31.25081171,93,1091494
3818,WSTCB,MT,2017,389,Montana,31.25081171,93,1091494
3819,WWPRB,MT,2017,14933,Montana,31.25081171,93,1091494
3820,WYTCB,MT,2017,19852,Montana,31.25081171,93,1091494
3822,BDPRP,NC,2017,223.86,North Carolina,121.1493749,149,235434075
3825,CLPRB,NC,2017,0,North Carolina,121.1493749,149,235434075
3830,ENPRP,NC,2017,0,North Carolina,121.1493749,149,235434075
3831,GETCB,NC,2017,967,North Carolina,121.1493749,149,235434075
3832,HYTCB,NC,2017,35175,North Carolina,121.1493749,149,235434075
3833,NCPRB,NC,2017,89578,North Carolina,121.1493749,149,235434075
3834,NGMPB,NC,2017,0,North Carolina,121.1493749,149,235434075
3837,NUETB,NC,2017,443192,North Carolina,121.1493749,149,235434075
3838,PAPRB,NC,2017,0,North Carolina,121.1493749,149,235434075
3840,REPRB,NC,2017,215578,North Carolina,121.1493749,149,235434075
3841,SOTCB,NC,2017,49099,North Carolina,121.1493749,149,235434075
3842,TEPRB,NC,2017,658771,North Carolina,121.1493749,149,235434075
3843,TETCB,NC,2017,2575147,North Carolina,121.1493749,149,235434075
3844,WDEXB,NC,2017,17708,North Carolina,121.1493749,149,235434075
3845,WDPRB,NC,2017,115730,North Carolina,121.1493749,149,235434075
3846,WDTCB,NC,2017,98021,North Carolina,121.1493749,149,235434075
3847,WSTCB,NC,2017,10048,North Carolina,121.1493749,149,235434075
3848,WWPRB,NC,2017,125778,North Carolina,121.1493749,149,235434075
3849,WYTCB,NC,2017,4337,North Carolina,121.1493749,149,235434075
3851,BDPRP,ND,2017,10439.52,North Dakota,56.92163503,19,477713
3854,CLPRB,ND,2017,394022,North Dakota,56.92163503,19,477713
3859,ENPRP,ND,2017,38958.36,North Dakota,56.92163503,19,477713
3860,GETCB,ND,2017,978,North Dakota,56.92163503,19,477713
3861,HYTCB,ND,2017,23789,North Dakota,56.92163503,19,477713
3862,NCPRB,ND,2017,129426,North Dakota,56.92163503,19,477713
3863,NGMPB,ND,2017,857330,North Dakota,56.92163503,19,477713
3866,NUETB,ND,2017,0,North Dakota,56.92163503,19,477713
3867,PAPRB,ND,2017,2235455,North Dakota,56.92163503,19,477713
3869,REPRB,ND,2017,212086,North Dakota,56.92163503,19,477713
3870,SOTCB,ND,2017,7,North Dakota,56.92163503,19,477713
3871,TEPRB,ND,2017,3698893,North Dakota,56.92163503,19,477713
3872,TETCB,ND,2017,633995,North Dakota,56.92163503,19,477713
3873,WDEXB,ND,2017,0,North Dakota,56.92163503,19,477713
3874,WDPRB,ND,2017,839,North Dakota,56.92163503,19,477713
3875,WDTCB,ND,2017,839,North Dakota,56.92163503,19,477713
3876,WSTCB,ND,2017,1837,North Dakota,56.92163503,19,477713
3877,WWPRB,ND,2017,2676,North Dakota,56.92163503,19,477713
3878,WYTCB,ND,2017,104653,North Dakota,56.92163503,19,477713
3880,BDPRP,NE,2017,6328.14,Nebraska,47.87762064,263,3743400
3883,CLPRB,NE,2017,0,Nebraska,47.87762064,263,3743400
3888,ENPRP,NE,2017,158849.88,Nebraska,47.87762064,263,3743400
3889,GETCB,NE,2017,1212,Nebraska,47.87762064,263,3743400
3890,HYTCB,NE,2017,13719,Nebraska,47.87762064,263,3743400
3891,NCPRB,NE,2017,61990,Nebraska,47.87762064,263,3743400
3892,NGMPB,NE,2017,483,Nebraska,47.87762064,263,3743400
3895,NUETB,NE,2017,72300,Nebraska,47.87762064,263,3743400
3896,PAPRB,NE,2017,11978,Nebraska,47.87762064,263,3743400
3898,REPRB,NE,2017,355970,Nebraska,47.87762064,263,3743400
3899,SOTCB,NE,2017,220,Nebraska,47.87762064,263,3743400
3900,TEPRB,NE,2017,440731,Nebraska,47.87762064,263,3743400
3901,TETCB,NE,2017,873303,Nebraska,47.87762064,263,3743400
3902,WDEXB,NE,2017,0,Nebraska,47.87762064,263,3743400
3903,WDPRB,NE,2017,2330,Nebraska,47.87762064,263,3743400
3904,WDTCB,NE,2017,2330,Nebraska,47.87762064,263,3743400
3905,WSTCB,NE,2017,1587,Nebraska,47.87762064,263,3743400
3906,WWPRB,NE,2017,3917,Nebraska,47.87762064,263,3743400
3907,WYTCB,NE,2017,46840,Nebraska,47.87762064,263,3743400
3909,BDPRP,NH,2017,245.7,New Hampshire,13.51181074,39,1307930
3912,CLPRB,NH,2017,0,New Hampshire,13.51181074,39,1307930
3917,ENPRP,NH,2017,0,New Hampshire,13.51181074,39,1307930
3918,GETCB,NH,2017,29,New Hampshire,13.51181074,39,1307930
3919,HYTCB,NH,2017,13022,New Hampshire,13.51181074,39,1307930
3920,NCPRB,NH,2017,17718,New Hampshire,13.51181074,39,1307930
3921,NGMPB,NH,2017,0,New Hampshire,13.51181074,39,1307930
3924,NUETB,NH,2017,104493,New Hampshire,13.51181074,39,1307930
3925,PAPRB,NH,2017,0,New Hampshire,13.51181074,39,1307930
3927,REPRB,NH,2017,59871,New Hampshire,13.51181074,39,1307930
3928,SOTCB,NH,2017,875,New Hampshire,13.51181074,39,1307930
3929,TEPRB,NH,2017,164364,New Hampshire,13.51181074,39,1307930
3930,TETCB,NH,2017,317785,New Hampshire,13.51181074,39,1307930
3931,WDEXB,NH,2017,0,New Hampshire,13.51181074,39,1307930
3932,WDPRB,NH,2017,37268,New Hampshire,13.51181074,39,1307930
3933,WDTCB,NH,2017,37268,New Hampshire,13.51181074,39,1307930
3934,WSTCB,NH,2017,4640,New Hampshire,13.51181074,39,1307930
3935,WWPRB,NH,2017,41908,New Hampshire,13.51181074,39,1307930
3936,WYTCB,NH,2017,3792,New Hampshire,13.51181074,39,1307930
3938,BDPRP,NJ,2017,191.1,New Jersey,99.35210038,48,881961
3941,CLPRB,NJ,2017,0,New Jersey,99.35210038,48,881961
3946,ENPRP,NJ,2017,0,New Jersey,99.35210038,48,881961
3947,GETCB,NJ,2017,466,New Jersey,99.35210038,48,881961
3948,HYTCB,NJ,2017,126,New Jersey,99.35210038,48,881961
3949,NCPRB,NJ,2017,26428,New Jersey,99.35210038,48,881961
3950,NGMPB,NJ,2017,0,New Jersey,99.35210038,48,881961
3953,NUETB,NJ,2017,355948,New Jersey,99.35210038,48,881961
3954,PAPRB,NJ,2017,0,New Jersey,99.35210038,48,881961
3956,REPRB,NJ,2017,45602,New Jersey,99.35210038,48,881961
3957,SOTCB,NJ,2017,25630,New Jersey,99.35210038,48,881961
3958,TEPRB,NJ,2017,401550,New Jersey,99.35210038,48,881961
3959,TETCB,NJ,2017,2089145,New Jersey,99.35210038,48,881961
3960,WDEXB,NJ,2017,0,New Jersey,99.35210038,48,881961
3961,WDPRB,NJ,2017,3044,New Jersey,99.35210038,48,881961
3962,WDTCB,NJ,2017,3044,New Jersey,99.35210038,48,881961
3963,WSTCB,NJ,2017,15938,New Jersey,99.35210038,48,881961
3964,WWPRB,NJ,2017,18982,New Jersey,99.35210038,48,881961
3965,WYTCB,NJ,2017,207,New Jersey,99.35210038,48,881961
3967,BDPRP,NM,2017,0,New Mexico,49.62030346,47,5893114
3970,CLPRB,NM,2017,257710,New Mexico,49.62030346,47,5893114
3975,ENPRP,NM,2017,0,New Mexico,49.62030346,47,5893114
3976,GETCB,NM,2017,487,New Mexico,49.62030346,47,5893114
3977,HYTCB,NM,2017,1780,New Mexico,49.62030346,47,5893114
3978,NCPRB,NM,2017,57673,New Mexico,49.62030346,47,5893114
3979,NGMPB,NM,2017,1506770,New Mexico,49.62030346,47,5893114
3982,NUETB,NM,2017,0,New Mexico,49.62030346,47,5893114
3983,PAPRB,NM,2017,986514,New Mexico,49.62030346,47,5893114
3985,REPRB,NM,2017,67408,New Mexico,49.62030346,47,5893114
3986,SOTCB,NM,2017,13076,New Mexico,49.62030346,47,5893114
3987,TEPRB,NM,2017,2818402,New Mexico,49.62030346,47,5893114
3988,TETCB,NM,2017,684366,New Mexico,49.62030346,47,5893114
3989,WDEXB,NM,2017,0,New Mexico,49.62030346,47,5893114
3990,WDPRB,NM,2017,9312,New Mexico,49.62030346,47,5893114
3991,WDTCB,NM,2017,9312,New Mexico,49.62030346,47,5893114
3992,WSTCB,NM,2017,423,New Mexico,49.62030346,47,5893114
3993,WWPRB,NM,2017,9735,New Mexico,49.62030346,47,5893114
3994,WYTCB,NM,2017,42330,New Mexico,49.62030346,47,5893114
3996,BDPRP,NV,2017,0,Nevada,40.20696595,33,311016629
3999,CLPRB,NV,2017,0,Nevada,40.20696595,33,311016629
4004,ENPRP,NV,2017,0,Nevada,40.20696595,33,311016629
4005,GETCB,NV,2017,31876,Nevada,40.20696595,33,311016629
4006,HYTCB,NV,2017,16700,Nevada,40.20696595,33,311016629
4007,NCPRB,NV,2017,94965,Nevada,40.20696595,33,311016629
4008,NGMPB,NV,2017,3,Nevada,40.20696595,33,311016629
4011,NUETB,NV,2017,0,Nevada,40.20696595,33,311016629
4012,PAPRB,NV,2017,1637,Nevada,40.20696595,33,311016629
4014,REPRB,NV,2017,98128,Nevada,40.20696595,33,311016629
4015,SOTCB,NV,2017,43060,Nevada,40.20696595,33,311016629
4016,TEPRB,NV,2017,99768,Nevada,40.20696595,33,311016629
4017,TETCB,NV,2017,757955,Nevada,40.20696595,33,311016629
4018,WDEXB,NV,2017,0,Nevada,40.20696595,33,311016629
4019,WDPRB,NV,2017,2320,Nevada,40.20696595,33,311016629
4020,WDTCB,NV,2017,2320,Nevada,40.20696595,33,311016629
4021,WSTCB,NV,2017,843,Nevada,40.20696595,33,311016629
4022,WWPRB,NV,2017,3163,Nevada,40.20696595,33,311016629
4023,WYTCB,NV,2017,3329,Nevada,40.20696595,33,311016629
4025,BDPRP,NY,2017,0,New York,165.8301752,52,789556
4028,CLPRB,NY,2017,0,New York,165.8301752,52,789556
4033,ENPRP,NY,2017,11768.904,New York,165.8301752,52,789556
4034,GETCB,NY,2017,1185,New York,165.8301752,52,789556
4035,HYTCB,NY,2017,277725,New York,165.8301752,52,789556
4036,NCPRB,NY,2017,330933,New York,165.8301752,52,789556
4037,NGMPB,NY,2017,11760,New York,165.8301752,52,789556
4040,NUETB,NY,2017,441029,New York,165.8301752,52,789556
4041,PAPRB,NY,2017,1105,New York,165.8301752,52,789556
4043,REPRB,NY,2017,447680,New York,165.8301752,52,789556
4044,SOTCB,NY,2017,13919,New York,165.8301752,52,789556
4045,TEPRB,NY,2017,901574,New York,165.8301752,52,789556
4046,TETCB,NY,2017,3776092,New York,165.8301752,52,789556
4047,WDEXB,NY,2017,0,New York,165.8301752,52,789556
4048,WDPRB,NY,2017,60164,New York,165.8301752,52,789556
4049,WDTCB,NY,2017,60164,New York,165.8301752,52,789556
4050,WSTCB,NY,2017,35562,New York,165.8301752,52,789556
4051,WWPRB,NY,2017,95725,New York,165.8301752,52,789556
4052,WYTCB,NY,2017,38105,New York,165.8301752,52,789556
